date,open,high,low,close,adj close,volume
2003-02-24,79.699997,79.989998,78.559998,78.559998,58.764324,6874700
2003-02-25,77.900002,79.370003,76.900002,79.07,59.145790000000005,7675900
2003-02-26,78.449997,79.050003,77.300003,77.400002,57.896576,8587000
2003-02-27,77.900002,78.589996,76.75,77.279999,57.80684300000001,9926500
2003-02-28,77.0,78.470001,77.0,77.949997,58.308014,6585200
2003-03-03,78.900002,79.0,77.120003,77.33000200000001,57.844238,6618300
2003-03-04,77.599998,77.75,76.529999,76.699997,57.373001,5672200
2003-03-05,76.699997,77.730003,76.25,77.730003,58.143452,6658000
2003-03-06,77.0,77.779999,76.699997,77.07,57.649761,5876300
2003-03-07,75.709999,77.989998,75.709999,77.900002,58.270621999999996,8129200
2003-03-10,77.449997,77.449997,75.5,75.699997,56.624984999999995,6641300
2003-03-11,75.82,76.33000200000001,75.199997,75.349998,56.363167000000004,8119200
2003-03-12,75.25,75.629997,73.16999799999999,75.18,56.23599599999999,12773700
2003-03-13,75.989998,78.68,75.309998,78.449997,58.682049,10452500
2003-03-14,78.449997,79.480003,78.110001,79.0,59.093426,10117700
2003-03-17,78.0,82.66999799999999,77.839996,82.459999,61.681561,15193000
2003-03-18,82.459999,83.5,81.489998,82.470001,61.689064,10795400
2003-03-19,82.089996,82.5,81.08000200000001,82.0,61.337502,10473100
2003-03-20,81.709999,82.489998,80.639999,82.199997,61.487087,9046400
2003-03-21,82.760002,84.900002,82.760002,84.900002,63.506747999999995,12625400
2003-03-24,82.459999,83.349998,82.230003,82.25,61.524487,9352600
2003-03-25,82.0,84.0,81.739998,83.449997,62.422127,8777100
2003-03-26,83.0,83.25,81.18,81.550003,61.000889,10531600
2003-03-27,80.75,82.33000200000001,80.510002,81.449997,60.926075,7265800
2003-03-28,81.050003,81.989998,80.5,80.849998,60.477287,6649200
2003-03-31,79.260002,79.610001,78.309998,78.43,58.66706800000001,10169200
2003-04-01,78.5,79.559998,78.120003,78.730003,58.891482999999994,7861400
2003-04-02,79.900002,81.970001,79.900002,81.459999,60.933563,9700100
2003-04-03,82.32,83.480003,81.709999,81.910004,61.270171999999995,9623600
2003-04-04,82.349998,82.550003,80.040001,80.790001,60.432388,8985000
2003-04-07,82.599998,82.900002,80.25,80.470001,60.193027,8881400
2003-04-08,80.620003,80.699997,78.470001,80.07,59.893803000000005,8057600
2003-04-09,79.699997,80.739998,78.629997,78.709999,58.876521999999994,8543200
2003-04-10,79.099998,79.25,78.129997,79.010002,59.100925,6880100
2003-04-11,80.099998,81.290001,78.449997,78.75,58.906422,7573500
2003-04-14,78.5,80.07,78.160004,80.07,59.893803000000005,9006000
2003-04-15,80.07,82.849998,79.709999,82.790001,61.92841,13613500
2003-04-16,83.379997,84.400002,82.739998,82.879997,61.995754000000005,10790700
2003-04-17,81.889999,84.400002,81.889999,84.260002,63.027995999999995,8802100
2003-04-21,84.400002,84.510002,83.099998,83.360001,62.35479,6703400
2003-04-22,83.360001,86.059998,82.599998,85.629997,64.05279499999999,9542600
2003-04-23,85.239998,85.970001,84.959999,85.75,64.142555,7084500
2003-04-24,84.650002,85.699997,84.629997,85.199997,63.731159,5943500
2003-04-25,85.209999,85.279999,83.860001,83.879997,62.743731999999994,6790700
2003-04-28,84.050003,85.5,83.620003,85.120003,63.671326,6363600
2003-04-29,85.339996,86.489998,84.970001,85.660004,64.075249,8682900
2003-04-30,85.660004,85.66999799999999,84.68,84.900002,63.506747999999995,8444900
2003-05-01,85.300003,86.230003,84.470001,85.889999,64.24726899999999,7485700
2003-05-02,84.449997,87.57,84.449997,87.57,65.50395999999999,8381900
2003-05-05,87.199997,88.0,86.519997,86.519997,64.718544,7632500
2003-05-06,86.300003,88.339996,86.0,87.510002,65.459076,7459600
2003-05-07,86.949997,87.809998,86.5,86.68,64.956963,6754600
2003-05-08,86.370003,86.779999,85.75,86.050003,64.484886,7188200
2003-05-09,86.900002,87.699997,86.400002,87.550003,65.60894,6222600
2003-05-12,87.550003,89.260002,87.099998,89.0,66.695541,8445700
2003-05-13,88.779999,90.099998,88.559998,89.980003,67.429962,8668300
2003-05-14,90.0,90.400002,88.300003,88.699997,66.470741,7752200
2003-05-15,89.5,89.959999,89.0,89.900002,67.37001,7102900
2003-05-16,89.66999799999999,89.889999,88.949997,88.989998,66.688057,6831600
2003-05-19,88.050003,88.470001,86.410004,86.449997,64.784607,7298400
2003-05-20,86.58000200000001,87.239998,84.889999,85.769997,64.275063,7331900
2003-05-21,85.769997,86.18,85.08000200000001,86.18,64.582291,6741000
2003-05-22,86.25,86.800003,85.800003,86.08000200000001,64.50737,6277300
2003-05-23,85.75,85.949997,85.099998,85.260002,63.892849,5187200
2003-05-27,84.510002,87.900002,84.510002,87.690002,65.71386,7163400
2003-05-28,87.599998,88.699997,87.400002,87.57,65.623924,6539900
2003-05-29,87.57,88.589996,87.199997,87.360001,65.46656800000001,6898900
2003-05-30,87.449997,88.68,87.449997,88.040001,65.97614300000001,6184200
2003-06-02,89.0,89.08000200000001,87.25,87.33000200000001,65.44407700000001,7697200
2003-06-03,84.32,85.239998,83.239998,83.82,62.813720999999994,21106600
2003-06-04,84.0,84.959999,83.83000200000001,84.25,63.135971,10734400
2003-06-05,84.0,84.25,81.75,81.900002,61.374897,15256300
2003-06-06,82.25,83.230003,79.839996,80.050003,59.988521999999996,15160900
2003-06-09,80.0,82.0,79.809998,82.0,61.449837,9756300
2003-06-10,82.349998,82.91999799999999,81.209999,81.709999,61.232525,8896000
2003-06-11,82.75,84.150002,82.290001,83.970001,62.926136,9815800
2003-06-12,84.800003,84.980003,83.550003,83.949997,62.911156000000005,7072400
2003-06-13,84.150002,84.290001,82.510002,82.75,62.011871,5727500
2003-06-16,83.099998,84.550003,82.550003,84.5,63.323315,6492100
2003-06-17,84.949997,84.949997,83.800003,84.300003,63.173412,5873700
2003-06-18,84.150002,84.989998,83.220001,84.699997,63.473186,5941400
2003-06-19,84.949997,85.290001,84.5,84.550003,63.360764,7277100
2003-06-20,85.0,85.239998,84.690002,84.91999799999999,63.638057999999994,11900000
2003-06-23,84.790001,84.790001,82.970001,83.18,62.334137,6311600
2003-06-24,82.949997,84.18,82.849998,83.629997,62.671349,5062800
2003-06-25,83.550003,84.160004,82.089996,82.489998,61.817028,5548000
2003-06-26,83.699997,84.379997,82.82,84.349998,63.210892,6374400
2003-06-27,84.150002,84.650002,83.220001,83.41999799999999,62.513973,4532900
2003-06-30,83.900002,84.199997,82.5,82.5,61.824535,7950900
2003-07-01,81.400002,83.660004,81.400002,83.589996,62.641380000000005,5785800
2003-07-02,83.949997,84.889999,83.75,84.739998,63.503159,6009700
2003-07-03,84.25,84.690002,83.480003,83.949997,62.911156000000005,3009500
2003-07-07,84.800003,86.449997,84.739998,86.089996,64.514847,7614900
2003-07-08,86.089996,86.75,85.190002,86.25,64.63475799999999,5873900
2003-07-09,86.099998,86.349998,84.849998,85.470001,64.050217,6709700
2003-07-10,85.0,85.220001,83.470001,84.029999,62.971104000000004,7509200
2003-07-11,84.099998,85.279999,83.699997,84.889999,63.61557,4534700
2003-07-14,86.0,86.58000200000001,85.41999799999999,85.41999799999999,64.012764,6455200
2003-07-15,86.150002,87.0,85.82,86.440002,64.77713,7910400
2003-07-16,87.0,87.029999,85.849998,86.739998,65.001915,8837600
2003-07-17,82.699997,83.940002,82.5,83.33000200000001,62.446541,13515700
2003-07-18,83.849998,84.019997,83.209999,83.720001,62.738762,8567200
2003-07-21,83.199997,83.43,82.209999,82.5,61.824535,7036100
2003-07-22,82.5,83.260002,81.519997,81.849998,61.337452,8744300
2003-07-23,82.0,82.769997,81.730003,82.300003,61.674686,5326800
2003-07-24,82.949997,82.989998,81.510002,81.510002,61.082653,5859100
2003-07-25,81.599998,83.739998,81.57,83.550003,62.611416000000006,6204700
2003-07-28,83.66999799999999,83.699997,82.040001,82.540001,61.854507,6423500
2003-07-29,82.550003,82.879997,81.599998,81.800003,61.299973,7282700
2003-07-30,82.449997,82.449997,80.58000200000001,80.959999,60.670483,6654600
2003-07-31,81.800003,82.540001,81.099998,81.25,60.887809999999995,8050300
2003-08-01,81.150002,81.269997,80.050003,81.269997,60.902798,6475400
2003-08-04,80.75,81.360001,80.059998,81.129997,60.797867000000004,5888000
2003-08-05,81.129997,81.33000200000001,79.800003,79.849998,59.838665,7018100
2003-08-06,79.699997,80.68,78.730003,79.75,59.883705000000006,7472200
2003-08-07,79.690002,80.82,79.379997,80.690002,60.58955,5298500
2003-08-08,81.050003,81.269997,80.349998,80.879997,60.73222,4613800
2003-08-11,80.870003,81.5,80.279999,81.019997,60.83734499999999,4261200
2003-08-12,81.449997,81.540001,80.650002,81.510002,61.205276,4634200
2003-08-13,81.650002,82.190002,80.58000200000001,81.199997,60.972504,5138400
2003-08-14,81.0,81.75,80.690002,81.559998,61.24283199999999,4562700
2003-08-15,81.800003,81.980003,81.199997,81.790001,61.415527000000004,3623600
2003-08-18,82.050003,83.68,81.900002,83.519997,62.714583999999995,6847200
2003-08-19,83.099998,83.809998,82.559998,82.849998,62.211482999999994,6318300
2003-08-20,82.0,83.309998,82.0,83.050003,62.361668,4829900
2003-08-21,83.389999,83.849998,82.849998,82.849998,62.211482999999994,5185200
2003-08-22,84.25,84.720001,82.959999,82.970001,62.301581999999996,7434900
2003-08-25,82.849998,83.029999,81.75,81.959999,61.543175,5150900
2003-08-26,81.650002,82.540001,81.269997,82.5,61.948654000000005,5569600
2003-08-27,82.0,82.529999,81.900002,82.0,61.573218999999995,3834100
2003-08-28,82.0,82.339996,81.269997,81.900002,61.498142,5516300
2003-08-29,81.949997,82.110001,81.559998,82.010002,61.580718999999995,4222700
2003-09-02,82.400002,85.959999,82.300003,85.760002,64.396591,12406400
2003-09-03,86.239998,87.300003,86.0,86.33000200000001,64.824577,10835700
2003-09-04,86.33000200000001,88.290001,85.690002,87.910004,66.011002,9889100
2003-09-05,87.0,88.260002,86.75,86.949997,65.290146,7896600
2003-09-08,88.449997,89.660004,88.349998,89.099998,66.904579,9213400
2003-09-09,89.199997,89.970001,88.93,89.41999799999999,67.144836,8102500
2003-09-10,88.989998,89.0,87.610001,87.839996,65.95845,7322600
2003-09-11,86.75,88.41999799999999,86.400002,87.91999799999999,66.01849399999999,9753500
2003-09-12,87.599998,89.010002,87.199997,88.699997,66.604202,7209200
2003-09-15,89.699997,89.959999,88.389999,88.489998,66.446487,7305400
2003-09-16,88.489998,90.410004,88.489998,90.290001,67.798119,7896100
2003-09-17,90.400002,91.940002,90.199997,90.629997,68.053436,9086600
2003-09-18,90.629997,92.43,90.459999,92.0,69.082146,8338700
2003-09-19,92.449997,93.470001,91.800003,93.279999,70.043297,9412500
2003-09-22,92.239998,92.239998,90.900002,91.389999,68.6241,7302600
2003-09-23,91.5,92.089996,90.559998,91.339996,68.586555,7935200
2003-09-24,91.08000200000001,91.82,89.33000200000001,89.400002,67.129829,7575800
2003-09-25,89.400002,90.970001,89.199997,89.410004,67.13732900000001,6585500
2003-09-26,89.410004,90.139999,89.0,89.050003,66.86700400000001,5095800
2003-09-29,89.25,90.18,89.07,89.449997,67.167351,5723200
2003-09-30,89.199997,89.25,87.900002,88.33000200000001,66.326347,7056700
2003-10-01,88.75,90.599998,88.699997,90.349998,67.843163,7925200
2003-10-02,89.550003,90.449997,89.220001,90.08000200000001,67.64044200000001,7428300
2003-10-03,91.0,91.949997,90.57,90.639999,68.06094399999999,7479300
2003-10-06,90.739998,91.760002,90.510002,91.18,68.46642299999999,3845400
2003-10-07,90.5,91.699997,90.400002,91.699997,68.85688,5369800
2003-10-08,92.0,92.870003,91.949997,92.660004,69.577736,6418900
2003-10-09,93.300003,93.599998,92.199997,92.449997,69.420036,7593000
2003-10-10,92.400002,93.18,92.360001,92.66999799999999,69.585243,4500500
2003-10-13,93.099998,93.540001,92.58000200000001,93.199997,69.98320799999999,4839200
2003-10-14,92.650002,92.949997,92.32,92.720001,69.622772,4699500
2003-10-15,93.900002,94.540001,92.739998,92.739998,69.63781,11558700
2003-10-16,89.269997,89.699997,88.660004,89.279999,67.03971899999999,16994000
2003-10-17,89.279999,89.68,88.809998,89.230003,67.00215899999999,9506200
2003-10-20,89.349998,89.400002,88.860001,89.0,66.829453,6971300
2003-10-21,89.25,89.339996,88.699997,88.93,66.776924,5287100
2003-10-22,88.300003,89.010002,87.900002,88.459999,66.423988,5600100
2003-10-23,87.599998,88.400002,87.529999,88.150002,66.19120799999999,6046400
2003-10-24,88.150002,88.639999,87.720001,88.41999799999999,66.393951,5471700
2003-10-27,88.800003,89.099998,88.050003,88.519997,66.46905500000001,5099200
2003-10-28,89.050003,89.900002,88.519997,89.900002,67.50527199999999,6959000
2003-10-29,89.599998,89.940002,89.150002,89.339996,67.084778,5180700
2003-10-30,90.0,90.16999799999999,89.059998,89.120003,66.919579,6535700
2003-10-31,90.709999,90.709999,89.199997,89.480003,67.189903,4836200
2003-11-03,89.900002,90.839996,89.480003,89.68,67.34008,5825200
2003-11-04,89.68,89.800003,88.860001,89.139999,66.934586,5146100
2003-11-05,88.519997,88.879997,88.0,88.489998,66.446487,6296300
2003-11-06,88.33000200000001,89.589996,87.720001,89.339996,67.20629100000001,5668600
2003-11-07,89.400002,89.599998,88.260002,88.260002,66.393883,5543500
2003-11-10,89.550003,90.470001,89.550003,89.949997,67.665154,8349700
2003-11-11,90.0,90.029999,88.889999,89.360001,67.221329,4841200
2003-11-12,89.449997,91.160004,89.309998,90.690002,68.22183199999999,5901700
2003-11-13,90.400002,91.480003,90.160004,91.089996,68.522728,5277900
2003-11-14,91.019997,91.41999799999999,89.809998,90.25,67.890869,4510200
2003-11-17,89.900002,90.050003,89.029999,89.800003,67.552338,4748200
2003-11-18,89.91999799999999,90.18,88.900002,88.949997,66.91291,5284300
2003-11-19,88.32,89.83000200000001,88.32,89.400002,67.251434,4156600
2003-11-20,89.300003,89.790001,88.379997,88.389999,66.491646,5111000
2003-11-21,88.400002,88.849998,88.230003,88.629997,66.672188,5935400
2003-11-24,89.029999,89.739998,88.949997,89.660004,67.446991,4722200
2003-11-25,89.660004,89.849998,89.269997,89.43,67.27401,4305700
2003-11-26,89.790001,90.089996,89.110001,89.910004,67.635071,4146800
2003-11-28,89.900002,90.68,89.620003,90.540001,68.108994,2195500
2003-12-01,90.900002,91.360001,90.480003,91.010002,68.46255500000001,5234900
2003-12-02,90.57,91.480003,90.519997,90.75,68.26696,5091800
2003-12-03,91.150002,91.440002,90.300003,90.300003,67.928436,6169800
2003-12-04,90.050003,91.440002,90.029999,91.41999799999999,68.770988,5360400
2003-12-05,91.300003,91.300003,90.5,90.639999,68.184212,5878400
2003-12-08,90.519997,91.470001,90.519997,91.199997,68.60548399999999,5342000
2003-12-09,91.150002,92.160004,90.610001,90.629997,68.17669699999999,6971500
2003-12-10,90.690002,92.739998,90.650002,91.730003,69.004196,7138000
2003-12-11,91.959999,92.970001,91.91999799999999,92.400002,69.508179,6412100
2003-12-12,92.699997,93.160004,92.239998,92.709999,69.74137900000001,5079800
2003-12-15,93.43,93.970001,92.08000200000001,92.110001,69.29001600000001,5964500
2003-12-16,92.110001,94.120003,91.879997,93.980003,70.69676199999999,7501100
2003-12-17,93.849998,93.870003,92.849998,93.400002,70.26044499999999,6052900
2003-12-18,93.0,93.379997,92.5,92.730003,69.756439,6873600
2003-12-19,93.230003,93.25,92.66999799999999,93.139999,70.064835,7090500
2003-12-22,92.83000200000001,93.5,92.779999,93.389999,70.252914,4332100
2003-12-23,93.07,93.440002,92.339996,92.790001,69.801559,3677000
2003-12-24,92.800003,92.800003,92.18,92.269997,69.41038499999999,1760500
2003-12-26,92.370003,93.0,92.300003,92.900002,69.884331,1408500
2003-12-29,93.099998,93.730003,93.029999,93.519997,70.35073100000001,4033900
2003-12-30,93.269997,93.5,92.360001,92.629997,69.68119,4003400
2003-12-31,92.660004,92.849998,92.160004,92.68,69.718819,4726900
2004-01-02,92.860001,93.050003,91.199997,91.550003,68.868759,5327800
2004-01-05,92.0,93.089996,92.0,93.050003,69.997147,5276300
2004-01-06,92.199997,93.190002,92.139999,93.059998,70.004646,4380000
2004-01-07,93.139999,93.379997,92.470001,92.779999,69.794067,4927600
2004-01-08,93.209999,93.209999,92.029999,93.040001,69.989655,6179800
2004-01-09,91.75,92.349998,91.0,91.209999,68.612999,7930900
2004-01-12,91.209999,92.139999,91.209999,91.550003,68.868759,5130400
2004-01-13,91.449997,91.510002,89.010002,89.699997,67.477112,8842500
2004-01-14,89.900002,90.459999,89.75,90.309998,67.935982,5505100
2004-01-15,95.07,95.650002,93.550003,94.019997,70.726837,19812000
2004-01-16,95.0,95.349998,94.709999,95.32,71.704773,9302000
2004-01-20,96.0,97.440002,95.730003,97.099998,73.0438,9285100
2004-01-21,97.230003,98.040001,96.639999,97.699997,73.495148,6949000
2004-01-22,97.839996,98.160004,97.32,97.510002,73.352173,4371600
2004-01-23,97.82,98.209999,97.099998,97.900002,73.645599,5283900
2004-01-26,97.900002,99.849998,97.559998,99.849998,75.112473,6189400
2004-01-27,99.400002,99.66999799999999,98.699997,98.800003,74.322601,5345300
2004-01-28,99.150002,99.41999799999999,97.279999,97.379997,73.254402,6549700
2004-01-29,98.099998,98.599998,96.550003,98.010002,73.728325,6642500
2004-01-30,98.019997,99.33000200000001,97.839996,99.230003,74.64608,6137600
2004-02-02,99.150002,99.940002,98.5,99.389999,74.766449,6200000
2004-02-03,99.0,100.0,98.949997,100.0,75.22530400000001,5604300
2004-02-04,99.379997,100.43,99.300003,100.190002,75.36824,8387500
2004-02-05,100.0,100.089996,98.260002,98.860001,74.367714,5975000
2004-02-06,98.849998,99.239998,98.25,98.940002,74.548576,5516900
2004-02-09,99.309998,99.440002,98.599998,98.949997,74.55611400000001,3742400
2004-02-10,98.449997,99.970001,98.410004,99.610001,75.053383,4057500
2004-02-11,99.199997,100.309998,98.800003,99.959999,75.317139,5505700
2004-02-12,100.059998,100.300003,99.300003,99.300003,74.819824,3611500
2004-02-13,99.099998,100.089996,99.08000200000001,99.709999,75.12874599999999,3562400
2004-02-17,99.989998,100.0,99.32,99.370003,74.872574,3930400
2004-02-18,99.309998,99.769997,98.150002,98.41999799999999,74.156769,4830300
2004-02-19,98.41999799999999,99.230003,97.519997,97.800003,73.689621,5447200
2004-02-20,98.599998,98.599998,97.190002,97.309998,73.320389,5690200
2004-02-23,97.400002,97.510002,95.459999,95.959999,72.303223,6629100
2004-02-24,95.199997,97.459999,95.199997,96.790001,72.928612,7008300
2004-02-25,96.5,97.089996,96.230003,96.540001,72.74026500000001,3362500
2004-02-26,96.269997,97.260002,96.25,96.790001,72.928612,3965700
2004-02-27,96.800003,97.379997,96.099998,96.5,72.71010600000001,4715000
2004-03-01,96.5,97.25,96.150002,97.040001,73.116982,4454000
2004-03-02,97.599998,97.599998,96.620003,96.82,72.951195,4976200
2004-03-03,96.57,96.889999,95.599998,96.839996,72.96624,4806500
2004-03-04,96.58000200000001,96.91999799999999,96.129997,96.389999,72.627205,3547900
2004-03-05,95.949997,96.980003,95.559998,96.449997,72.67240100000001,3970900
2004-03-08,96.489998,96.879997,94.589996,94.589996,71.270943,5084200
2004-03-09,94.300003,95.279999,93.769997,94.529999,71.225761,6390600
2004-03-10,94.379997,94.739998,92.68,93.059998,70.118156,6536300
2004-03-11,92.0,92.980003,91.150002,91.209999,68.724236,8560800
2004-03-12,92.0,93.379997,91.68,93.300003,70.298973,6290600
2004-03-15,92.599998,92.690002,90.879997,91.82,69.18383,6523000
2004-03-16,92.400002,92.699997,91.41999799999999,92.449997,69.65853100000001,4627600
2004-03-17,92.57,93.790001,92.449997,93.389999,70.366783,4663000
2004-03-18,93.050003,93.18,91.900002,92.849998,69.95993,4605200
2004-03-19,92.860001,92.970001,91.510002,91.620003,69.03315,7058700
2004-03-22,91.269997,91.480003,90.279999,91.019997,68.581062,6223500
2004-03-23,91.599998,92.160004,90.68,91.32,68.80708299999999,5065300
2004-03-24,91.57,92.489998,91.040001,91.769997,69.146164,6210400
2004-03-25,92.150002,92.629997,91.449997,92.389999,69.613297,5585800
2004-03-26,92.389999,93.25,92.160004,92.769997,69.899635,4397700
2004-03-29,92.989998,93.610001,92.18,92.68,69.831848,4876300
2004-03-30,92.66999799999999,92.66999799999999,91.349998,92.32,69.5606,5415700
2004-03-31,92.07,92.239998,91.510002,91.839996,69.198929,4613500
2004-04-01,91.66999799999999,92.68,91.620003,92.370003,69.598221,4246900
2004-04-02,93.550003,94.550003,93.33000200000001,94.199997,70.977089,5894500
2004-04-05,93.949997,94.370003,93.510002,94.18,70.96204399999999,3936000
2004-04-06,93.599998,93.790001,93.019997,93.699997,70.600388,3860100
2004-04-07,93.370003,93.58000200000001,92.510002,93.08000200000001,70.133217,4537300
2004-04-08,94.0,94.389999,92.550003,93.120003,70.163376,3868000
2004-04-12,93.5,94.360001,93.400002,93.739998,70.630524,3112600
2004-04-13,93.790001,94.040001,92.5,93.040001,70.103096,5013600
2004-04-14,92.099998,93.860001,92.099998,93.699997,70.600388,5316300
2004-04-15,93.800003,94.089996,93.059998,93.449997,70.412018,6844200
2004-04-16,92.300003,92.349998,91.040001,92.279999,69.530457,11118000
2004-04-19,91.900002,92.300003,91.699997,91.940002,69.274254,4159400
2004-04-20,92.0,92.480003,90.650002,90.650002,68.30229200000001,4260200
2004-04-21,91.150002,91.41999799999999,90.690002,91.260002,68.761894,4623400
2004-04-22,90.5,91.510002,89.699997,90.739998,68.37011,7988000
2004-04-23,91.0,91.610001,90.360001,91.279999,68.77696999999999,5063200
2004-04-26,90.75,91.559998,90.349998,90.43,68.136528,4533600
2004-04-27,90.650002,91.989998,90.559998,91.110001,68.648895,4768000
2004-04-28,90.300003,90.980003,90.209999,90.410004,68.121437,4706000
2004-04-29,90.010002,90.260002,88.190002,89.08000200000001,67.119331,7763200
2004-04-30,89.010002,89.199997,88.010002,88.16999799999999,66.43366999999999,5019500
2004-05-03,88.129997,88.519997,87.199997,88.019997,66.320656,6070100
2004-05-04,88.019997,89.739998,88.0,89.0,67.05905200000001,5451800
2004-05-05,89.75,89.75,88.510002,88.959999,67.028885,4402300
2004-05-06,88.099998,89.099998,87.589996,88.360001,66.711823,4319100
2004-05-07,87.75,89.400002,87.620003,88.190002,66.58345,5407400
2004-05-10,87.599998,88.099998,86.370003,86.879997,65.594414,6692400
2004-05-11,87.199997,88.150002,86.82,87.129997,65.783142,6575000
2004-05-12,87.25,87.25,85.120003,86.809998,65.54155,8445800
2004-05-13,86.790001,87.410004,86.260002,87.190002,65.828476,4708400
2004-05-14,86.650002,87.349998,86.07,86.410004,65.23957800000001,5197800
2004-05-17,85.300003,86.029999,85.150002,85.529999,64.575188,5700000
2004-05-18,86.08000200000001,86.489998,86.0,86.059998,64.975311,4401100
2004-05-19,87.400002,88.879997,86.5,87.050003,65.722763,7431800
2004-05-20,87.059998,87.949997,87.050003,87.41999799999999,66.00210600000001,4031500
2004-05-21,87.589996,88.18,86.910004,87.129997,65.783142,5130000
2004-05-24,87.75,87.839996,86.550003,87.099998,65.760513,3778100
2004-05-25,86.75,88.91999799999999,86.550003,88.699997,66.968536,5358100
2004-05-26,88.639999,88.849998,88.040001,88.349998,66.704277,4308200
2004-05-27,88.75,89.08000200000001,87.980003,88.589996,66.88544499999999,4094600
2004-05-28,88.480003,88.849998,88.25,88.589996,66.88544499999999,3203800
2004-06-01,88.0,88.480003,87.300003,88.120003,66.53064,4884300
2004-06-02,88.639999,88.639999,87.889999,87.980003,66.424911,3912600
2004-06-03,87.849998,88.099998,87.349998,87.349998,65.949272,3011500
2004-06-04,87.949997,88.489998,87.5,87.559998,66.10781899999999,3803400
2004-06-07,88.75,88.989998,88.010002,88.639999,66.923233,4264500
2004-06-08,88.639999,90.5,88.400002,90.040001,67.98024000000001,5400300
2004-06-09,89.900002,90.550003,89.809998,90.089996,68.017967,5233400
2004-06-10,90.230003,90.75,89.889999,90.459999,68.297325,3468700
2004-06-14,90.050003,90.58000200000001,89.620003,90.07,68.002838,4121400
2004-06-15,90.489998,91.209999,90.230003,90.540001,68.357704,4508300
2004-06-16,90.25,90.93,90.089996,90.379997,68.23693100000001,3145700
2004-06-17,90.5,90.559998,90.07,90.440002,68.282227,4180200
2004-06-18,90.199997,90.800003,89.900002,90.059998,67.9953,6470800
2004-06-21,90.400002,90.43,89.309998,89.489998,67.564964,3843400
2004-06-22,89.279999,90.239998,89.129997,90.019997,67.965111,4149300
2004-06-23,90.099998,90.839996,89.839996,90.790001,68.546463,4354700
2004-06-24,90.279999,90.91999799999999,89.839996,89.989998,67.942459,4069400
2004-06-25,89.949997,90.230003,88.940002,89.550003,67.610252,5604700
2004-06-28,89.709999,89.900002,88.360001,88.709999,66.97604399999999,4423200
2004-06-29,88.349998,88.489998,87.900002,88.290001,66.65898100000001,4394800
2004-06-30,88.300003,88.5,87.699997,88.150002,66.553246,4724000
2004-07-01,88.279999,88.440002,86.57,87.5,66.062485,5093900
2004-07-02,87.449997,87.550003,86.599998,87.040001,65.715195,2874500
2004-07-06,86.5,86.730003,85.129997,85.699997,64.70352199999999,6408100
2004-07-07,85.300003,85.940002,85.050003,85.349998,64.439293,5677300
2004-07-08,85.0,85.010002,83.58000200000001,83.650002,63.155781000000005,7529000
2004-07-09,84.400002,84.5,83.510002,83.889999,63.336983,6595200
2004-07-12,84.0,85.25,83.41999799999999,84.099998,63.495529000000005,6009200
2004-07-13,85.900002,86.089996,85.199997,85.25,64.36377,6001000
2004-07-14,84.839996,85.239998,83.779999,84.129997,63.518147,6298600
2004-07-15,84.129997,84.629997,83.610001,84.019997,63.435123,7086500
2004-07-16,86.050003,86.480003,84.279999,84.279999,63.631416,10441400
2004-07-19,84.5,85.849998,84.400002,85.300003,64.401543,6596000
2004-07-20,85.629997,86.489998,85.300003,86.360001,65.201813,5651300
2004-07-21,86.75,87.110001,85.300003,85.300003,64.401543,5534000
2004-07-22,85.0,86.400002,84.68,86.059998,64.975311,5972600
2004-07-23,85.699997,86.059998,84.5,84.849998,64.06175999999999,4309400
2004-07-26,84.849998,85.58000200000001,84.510002,85.089996,64.242989,4517500
2004-07-27,85.599998,86.300003,85.449997,85.879997,64.839409,4098500
2004-07-28,85.879997,86.279999,84.879997,85.849998,64.816765,6566200
2004-07-29,86.25,87.220001,86.230003,86.769997,65.511383,4232300
2004-07-30,86.449997,87.400002,86.389999,87.07,65.737854,3508500
2004-08-02,86.870003,87.389999,86.41999799999999,86.690002,65.450958,3408400
2004-08-03,86.699997,86.800003,85.440002,85.709999,64.711067,4147200
2004-08-04,85.300003,86.650002,85.25,85.970001,64.90735600000001,4160600
2004-08-05,85.970001,86.41999799999999,85.010002,85.190002,64.31845899999999,3879900
2004-08-06,84.379997,84.760002,83.41999799999999,83.480003,63.160885,5219200
2004-08-09,83.480003,83.959999,82.870003,83.550003,63.213843999999995,3621100
2004-08-10,84.0,84.989998,83.809998,84.989998,64.303345,4351000
2004-08-11,83.699997,83.980003,83.099998,83.690002,63.319736,5288000
2004-08-12,83.050003,83.050003,81.900002,82.209999,62.199993000000006,7134900
2004-08-13,82.540001,83.940002,82.510002,83.910004,63.486202,5801900
2004-08-16,83.699997,84.559998,83.510002,84.019997,63.569416000000004,4361500
2004-08-17,84.099998,84.540001,83.660004,84.040001,63.584582999999995,3559400
2004-08-18,83.599998,85.129997,83.57,85.129997,64.40924100000001,4397500
2004-08-19,84.75,85.349998,84.449997,84.889999,64.22766899999999,4704500
2004-08-20,84.519997,85.25,84.519997,85.25,64.50005300000001,4501400
2004-08-23,85.230003,85.449997,84.650002,84.650002,64.046104,4260600
2004-08-24,85.0,85.150002,84.349998,84.709999,64.09146899999999,2710400
2004-08-25,85.0,85.269997,84.550003,85.07,64.363876,4405600
